"","Country","Region","Happiness Score_2015","Explained by: GDP per capita_2015","Explained by: Social support_2015","Explained by: Healthy life expectancy_2015","Explained by: Freedom to make life choices_2015","Explained by: Generosity_2015","Explained by: Perceptions of corruption_2015","Happiness Score_2016","Explained by: GDP per capita_2016","Explained by: Social support_2016","Explained by: Healthy life expectancy_2016","Explained by: Freedom to make life choices_2016","Explained by: Generosity_2016","Explained by: Perceptions of corruption_2016","Happiness Score_2017","Explained by: GDP per capita_2017","Explained by: Social support_2017","Explained by: Healthy life expectancy_2017","Explained by: Freedom to make life choices_2017","Explained by: Generosity_2017","Explained by: Perceptions of corruption_2017","Happiness Score_2018","Explained by: GDP per capita_2018","Explained by: Social support_2018","Explained by: Healthy life expectancy_2018","Explained by: Freedom to make life choices_2018","Explained by: Generosity_2018","Explained by: Perceptions of corruption_2018","Happiness Score_2019","Explained by: GDP per capita_2019","Explained by: Social support_2019","Explained by: Healthy life expectancy_2019","Explained by: Freedom to make life choices_2019","Explained by: Generosity_2019","Explained by: Perceptions of corruption_2019","Happiness Score_2020","Explained by: GDP per capita_2020","Explained by: Social support_2020","Explained by: Healthy life expectancy_2020","Explained by: Freedom to make life choices_2020","Explained by: Generosity_2020","Explained by: Perceptions of corruption_2020","Happiness Score_2021","Explained by: GDP per capita_2021","Explained by: Social support_2021","Explained by: Healthy life expectancy_2021","Explained by: Freedom to make life choices_2021","Explained by: Generosity_2021","Explained by: Perceptions of corruption_2021","Happiness Score_2022","Explained by: GDP per capita_2022","Explained by: Social support_2022","Explained by: Healthy life expectancy_2022","Explained by: Freedom to make life choices_2022","Explained by: Generosity_2022","Explained by: Perceptions of corruption_2022"
"40","Dominican Republic","Latin America and Caribbean",4.88500022888184,0.895370483398438,1.17202055454254,0.668250024318695,0.576721131801605,0.216837182641029,0.142344996333122,5.15500020980835,1.02787089347839,0.99495929479599,0.576689004898071,0.522585511207581,0.212857142090797,0.12371701002121,5.23000001907349,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,5.30179977416992,0.98168158531189,1.44073498249054,0.614489912986755,0.578275084495544,0.119947083294392,0.105739913880825,5.42530012130737,1.01542258262634,1.40147638320923,0.778674066066742,0.496892958879471,0.112933203577995,0.101404041051865,5.68919992446899,0.983191847801208,1.32888889312744,0.741901695728302,0.562873899936676,0.112196780741215,0.115945681929588,5.54510021209717,1.10647392272949,0.879291534423828,0.555065870285034,0.581409156322479,0.101025693118572,0.143597543239594,5.7371997833252,1.53753590583801,1.00289702415466,0.576749742031097,0.606073796749115,0.0840449705719948,0.17866824567318
"41","Ecuador","Latin America and Caribbean",5.97499990463257,0.864022254943848,0.999030530452728,0.790751099586487,0.485742598772049,0.115408435463905,0.180896908044815,5.97599983215332,0.97306489944458,0.859740674495697,0.686129689216614,0.4026999771595,0.100736051797867,0.180371671915054,6.00799989700317,1.00082039833069,1.28616881370544,0.685636222362518,0.4551981985569,0.150112465023994,0.140134647488594,5.97319984436035,0.889164626598358,1.33014023303986,0.735578954219818,0.556145906448364,0.11391793191433,0.120153471827507,6.02759981155396,0.911792278289795,1.31210565567017,0.867575824260712,0.497505962848663,0.126236155629158,0.0872628539800644,5.92519998550415,0.853383600711823,1.22102761268616,0.838837742805481,0.555234551429749,0.115006476640701,0.0867533832788467,5.76399993896484,0.93547111749649,0.806356072425842,0.640038192272186,0.560277283191681,0.107295393943787,0.0617564022541046,5.53329992294312,1.35169875621796,0.87916100025177,0.708149254322052,0.564723491668701,0.0803212076425552,0.0831145420670509
"42","Egypt","Middle East and North Africa",4.19399976730347,0.881795763969421,0.746999979019165,0.61711859703064,0.172880187630653,0.112906970083714,0.0632447600364685,4.36199998855591,0.953951299190521,0.498131215572357,0.521161913871765,0.188465043902397,0.127060890197754,0.103929445147514,4.7350001335144,0.989701807498932,0.997471392154694,0.520187258720398,0.282110154628754,0.128631442785263,0.114381365478039,4.41919994354248,0.885383725166321,1.02501952648163,0.553413391113281,0.312076687812805,0.0924183055758476,0.106616735458374,4.16550016403198,0.912523746490479,1.03901290893555,0.643696129322052,0.241027966141701,0.0756865590810776,0.0668280124664307,4.15140008926392,0.875228941440582,0.982539534568787,0.596911311149597,0.373684734106064,0.0688012540340424,0.095461793243885,4.2827000617981,0.954242527484894,0.646990299224854,0.425802499055862,0.446352779865265,0.0691732838749886,0.0921931192278862,4.28770017623901,1.38813447952271,0.7323397397995,0.547597765922546,0.468986004590988,0.0406542643904686,0.254381418228149
"43","El Salvador","Latin America and Caribbean",6.13000011444092,0.764544248580933,1.02507066726685,0.677365124225616,0.403497666120529,0.106924667954445,0.117762587964535,6.06799983978271,0.873695909976959,0.809750974178314,0.596003949642181,0.372685879468918,0.0887738466262817,0.106125608086586,6.00299978256226,0.909784495830536,1.18212509155273,0.596018552780151,0.432452529668808,0.0782579854130745,0.0899809598922729,6.16680002212524,0.805826723575592,1.23068308830261,0.638641238212585,0.460673451423645,0.0650652423501015,0.0823368057608604,6.25309991836548,0.794248342514038,1.24160695075989,0.78872811794281,0.430157601833344,0.0930846557021141,0.0743784308433533,6.34829998016357,0.748940408229828,1.14939761161804,0.752730011940002,0.524043917655945,0.11893630027771,0.11703035235405,6.0605001449585,0.844967305660248,0.674699127674103,0.564512073993683,0.615494668483734,0.116044990718365,0.160112112760544,6.11999988555908,1.26489305496216,0.767872393131256,0.606851160526276,0.665914952754974,0.0886755809187889,0.211837574839592
"44","Estonia","Central and Eastern Europe",5.42899990081787,1.15174460411072,1.22791242599487,0.773612380027771,0.448875725269318,0.0868024080991745,0.151843190193176,5.51700019836426,1.27963697910309,1.05162680149078,0.680980503559113,0.415114402770996,0.0842252671718597,0.185190409421921,5.61100006103516,1.32087934017181,1.47667109966278,0.695168316364288,0.479131430387497,0.0988908112049103,0.183248922228813,5.73920011520386,1.20002222061157,1.53241109848022,0.737265110015869,0.552792966365814,0.0857286900281906,0.173867464065552,5.89349985122681,1.23682761192322,1.52783370018005,0.874203205108643,0.495156615972519,0.103052616119385,0.160817503929138,6.02180004119873,1.19244122505188,1.45323252677917,0.842615008354187,0.576664805412292,0.125136747956276,0.201766818761826,6.18879985809326,1.34363389015198,1.07881760597229,0.64003723859787,0.641227960586548,0.118699207901955,0.263185411691666,6.3407998085022,1.79348576068878,1.23231816291809,0.727511942386627,0.68930983543396,0.122931897640228,0.332884669303894
"45","Ethiopia","Sub-Saharan Africa",4.51200008392334,0.190727055072784,0.604057371616364,0.440552204847336,0.434498995542526,0.243245095014572,0.150475189089775,4.50799989700317,0.292833268642426,0.379316329956055,0.345776319503784,0.367029130458832,0.29521855711937,0.171699374914169,4.46000003814697,0.339233845472336,0.86466920375824,0.353409707546234,0.408842742443085,0.312650740146637,0.165455713868141,4.35020017623901,0.307929337024689,0.950279116630554,0.390917956829071,0.451902240514755,0.219598338007927,0.146037772297859,4.28579998016357,0.336415797472,1.03306651115417,0.531869947910309,0.344129174947739,0.208648547530174,0.100245296955109,4.18620014190674,0.315125644207001,1.00110328197479,0.483846247196198,0.412566870450974,0.227698102593422,0.117437034845352,4.27470016479492,0.369729608297348,0.678808569908142,0.331374764442444,0.450674146413803,0.241466194391251,0.114031441509724,4.24149990081787,0.788056910037994,0.808987438678741,0.456516206264496,0.472451001405716,0.204600155353546,0.135827124118805
"46","Finland","Western Europe",7.4060001373291,1.29024851322174,1.31826305389404,0.889110863208771,0.641693413257599,0.23350764811039,0.413717895746231,7.41300010681152,1.40597867965698,1.13464033603668,0.810913920402527,0.571036815643311,0.254919081926346,0.410039782524109,7.4689998626709,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.24548277258873,0.38261154294014,7.63210010528564,1.30509531497955,1.59213423728943,0.874453663825989,0.68063348531723,0.191638067364693,0.392960995435715,7.76889991760254,1.34024286270142,1.5872757434845,0.986144959926605,0.595895349979401,0.152708426117897,0.392912715673447,7.80870008468628,1.28518950939178,1.49952590465546,0.961271405220032,0.662316739559174,0.159670442342758,0.477857261896133,7.84210014343262,1.44635629653931,1.10619151592255,0.740823805332184,0.690576612949371,0.124200455844402,0.480523973703384,7.82100009918213,1.89162802696228,1.25810837745667,0.775206446647644,0.735590219497681,0.108733050525188,0.533658087253571
"47","France","Western Europe",6.57499980926514,1.27778327465057,1.26037514209747,0.945785939693451,0.550110220909119,0.123316332697868,0.206458911299706,6.47800016403198,1.39488351345062,1.00508010387421,0.837949931621552,0.465618431568146,0.121603429317474,0.178082540631294,6.44199991226196,1.43092346191406,1.38777685165405,0.844465851783752,0.470222115516663,0.129762306809425,0.172502428293228,6.48929977416992,1.2927850484848,1.46644556522369,0.908495008945465,0.520305931568146,0.0978379175066948,0.17569075524807,6.59210014343262,1.32393133640289,1.47205185890198,1.04540932178497,0.43554550409317,0.111095294356346,0.183189526200294,6.66379976272583,1.26812934875488,1.45883917808533,1.02971422672272,0.514050900936127,0.112607702612877,0.227303236722946,6.68989992141724,1.42144286632538,1.08083271980286,0.803807199001312,0.535543203353882,0.0923930928111076,0.235062330961227,6.68669986724854,1.86269056797028,1.21860063076019,0.807645440101624,0.567194044589996,0.0698990821838379,0.265632480382919
"48","Gabon","Sub-Saharan Africa",3.89599990844727,1.06023502349854,0.905277371406555,0.433721780776978,0.319144695997238,0.0682159513235092,0.110906809568405,4.12099981307983,1.1585088968277,0.723678648471832,0.349404245615005,0.280975461006165,0.0624370537698269,0.0931418165564537,4.46500015258789,1.1982102394104,1.1556202173233,0.356578588485718,0.312328577041626,0.0437853783369064,0.0760467872023582,4.75829982757568,1.03627717494965,1.16353261470795,0.404058188199997,0.356286913156509,0.0320363119244576,0.0515572726726532,4.7992000579834,1.05665349960327,1.18288338184357,0.571186661720276,0.294669628143311,0.0428442321717739,0.0546277053654194,4.82929992675781,0.988044381141663,1.10639750957489,0.522574841976166,0.369459897279739,0.0520136021077633,0.0558045394718647,4.85179996490479,1.03682816028595,0.706974506378174,0.361675947904587,0.424436807632446,0.0575982145965099,0.0636255368590355,4.95830011367798,1.45920050144196,0.737701773643494,0.395701199769974,0.343193233013153,0.0322732776403427,0.0986150652170181
"49","Georgia","Commonwealth of Independent States",4.29699993133545,0.741898894309998,0.385619074106216,0.729263961315155,0.405774027109146,0.0554669760167599,0.383307367563248,4.2519998550415,0.837924599647522,0.192494437098503,0.640346050262451,0.324610114097595,0.0678588822484016,0.318795830011368,4.28599977493286,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.0540088154375553,0.251666635274887,4.34049987792969,0.853284239768982,0.591945350170135,0.642591416835785,0.375448495149612,0.038494136184454,0.214739367365837,4.51910018920898,0.885868728160858,0.665650010108948,0.752379715442657,0.346122413873672,0.0431563593447208,0.163815900683403,4.67259979248047,0.847198069095612,0.731193900108337,0.694657623767853,0.48549410700798,0.0476097352802753,0.174088075757027,4.89139986038208,1.03038537502289,0.469773948192596,0.498313158750534,0.487773209810257,0.0324261821806431,0.18133533000946,4.97319984436035,1.46724247932434,0.611715376377106,0.594841301441193,0.507933139801025,0,0.20825719833374
"50","Germany","Western Europe",6.75,1.32792282104492,1.29937124252319,0.891858637332916,0.614774346351624,0.282139778137207,0.218428358435631,6.99399995803833,1.44786667823792,1.09773850440979,0.814869463443756,0.534662246704102,0.304522663354874,0.28550773859024,6.95100021362305,1.48792338371277,1.47252035140991,0.798950731754303,0.562511384487152,0.336269170045853,0.276731938123703,6.96470022201538,1.33961987495422,1.47435283660889,0.860524952411652,0.586154520511627,0.273495316505432,0.279843032360077,6.9850001335144,1.37257170677185,1.45398390293121,0.986962854862213,0.4952771961689,0.261470586061478,0.264979004859924,7.0757999420166,1.31418454647064,1.36854374408722,0.97211480140686,0.56427413225174,0.252037703990936,0.309362292289734,7.15450000762939,1.48036599159241,0.992562174797058,0.756574392318726,0.600411832332611,0.194914445281029,0.305596560239792,7.03410005569458,1.92373847961426,1.08753645420074,0.775900781154633,0.585103571414948,0.162550911307335,0.35760560631752
"51","Ghana","Sub-Saharan Africa",4.63299989700317,0.545577585697174,0.679539322853088,0.401320606470108,0.423421174287796,0.230869710445404,0.0435505025088787,4.27600002288818,0.631068646907806,0.493525058031082,0.296813398599625,0.409732222557068,0.212032645940781,0.0326029062271118,4.11999988555908,0.667224824428558,0.873664736747742,0.295637726783752,0.423026293516159,0.256923943758011,0.0253363698720932,4.65700006484985,0.591718316078186,0.895752906799316,0.337242603302002,0.498528212308884,0.211772680282593,0.0287570431828499,4.9963002204895,0.611327767372131,0.867979228496552,0.485640376806259,0.380500346422195,0.244589790701866,0.0395400151610374,5.14799976348877,0.575862467288971,0.966367959976196,0.432162255048752,0.477290064096451,0.261291205883026,0.0565703809261322,5.08839988708496,0.679500102996826,0.595129430294037,0.286866724491119,0.516858100891113,0.268442839384079,0.0581297762691975,4.87200021743774,1.11151194572449,0.594950556755066,0.408870369195938,0.499510735273361,0.229537978768349,0.055579662322998
"52","Greece","Western Europe",4.85699987411499,1.1540607213974,0.929333090782166,0.882125377655029,0.0769867673516273,0,0.0139666283503175,5.03299999237061,1.24886202812195,0.75473165512085,0.800289332866669,0.0582211948931217,0,0.0412724688649178,5.22700023651123,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0,0.04328977689147,5.35790014266968,1.1538006067276,1.20191442966461,0.878591656684875,0.130929097533226,0,0.0444650575518608,5.2866997718811,1.18132901191711,1.15624964237213,0.999310970306396,0.0670726671814919,0,0.0344243422150612,5.5149998664856,1.12807011604309,1.16897356510162,0.979431748390198,0.173516348004341,0,0.0488443523645401,5.72259998321533,1.2729252576828,0.811430394649506,0.759725511074066,0.243387147784233,0,0.0741005539894104,5.94820022583008,1.70306146144867,0.980382800102234,0.773688793182373,0.249164745211601,0.0149229029193521,0.108336560428143
"53","Guatemala","Latin America and Caribbean",6.1230001449585,0.745533049106598,1.04356145858765,0.644250512123108,0.577329695224762,0.274887681007385,0.0947204679250717,6.32399988174438,0.834544599056244,0.871189951896667,0.540386319160461,0.503786146640778,0.288083463907242,0.0870145261287689,6.4539999961853,0.872001945972443,1.25558519363403,0.540239989757538,0.531310617923737,0.283488392829895,0.0772232785820961,6.3818998336792,0.781324744224548,1.26767647266388,0.608414053916931,0.604297757148743,0.178806632757187,0.0706143602728844,6.43620014190674,0.800257503986359,1.26947724819183,0.74579131603241,0.534805595874786,0.175111502408981,0.077836349606514,6.39890003204346,0.753815710544586,1.17426705360413,0.7059525847435,0.613146722316742,0.170611664652824,0.0983603000640869,6.43450021743774,0.844810366630554,0.790081381797791,0.519040822982788,0.637702286243439,0.163444861769676,0.104599192738533,NA,NA,NA,NA,NA,NA,NA
"54","Guinea","Sub-Saharan Africa",3.65599989891052,0.174167349934578,0.464749723672867,0.240090012550354,0.377252727746964,0.286567151546478,0.121389299631119,3.60700011253357,0.224151656031609,0.310899138450623,0.188288182020187,0.309527635574341,0.299137383699417,0.119202852249146,3.50699996948242,0.244549930095673,0.791244685649872,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,3.9640998840332,0.343708038330078,0.792455911636353,0.211473703384399,0.394319534301758,0.185486078262329,0.0938246697187424,4.53439998626709,0.379844725131989,0.828725636005402,0.375325202941895,0.332389414310455,0.206542521715164,0.0863265469670296,4.94929981231689,0.390007734298706,0.751365959644318,0.33365523815155,0.371878057718277,0.249490842223167,0.112204559147358,4.98430013656616,0.420094102621078,0.398512333631516,0.205668121576309,0.383869528770447,0.249736338853836,0.110510945320129,4.89050006866455,0.84815114736557,0.566394150257111,0.274953216314316,0.333809733390808,0.213771596550941,0.11560046672821
"55","Haiti","Latin America and Caribbean",4.51800012588501,0.266731858253479,0.743016004562378,0.388472646474838,0.244250893592834,0.461869895458221,0.171754404902458,4.02799987792969,0.340972721576691,0.295613825321198,0.274940818548203,0.120723947882652,0.479578077793121,0.144757866859436,3.6029999256134,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.489203780889511,0.0998721495270729,3.58200001716614,0.314747214317322,0.713609337806702,0.289200156927109,0.0248435996472836,0.392342329025269,0.103566206991673,3.59689998626709,0.322931051254272,0.688321053981781,0.44938337802887,0.0258544236421585,0.419497847557068,0.11023885756731,3.72079992294312,0.284734427928925,0.64667135477066,0.374366730451584,0.169297516345978,0.463909655809402,0.161935672163963,3.6149001121521,0.29410657286644,0.173266887664795,0.227456405758858,0.257490605115891,0.462947726249695,0.13921146094799,NA,NA,NA,NA,NA,NA,NA
"56","Honduras","Latin America and Caribbean",4.78800010681152,0.595318913459778,0.953483819961548,0.69510143995285,0.401483625173569,0.23027403652668,0.0682474225759506,4.87099981307983,0.694292604923248,0.755958437919617,0.583828628063202,0.267550528049469,0.204403042793274,0.0690619945526123,5.18100023269653,0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,0.236188873648643,0.0733454525470734,5.50400018692017,0.619635105133057,1.20519328117371,0.622406959533691,0.458619654178619,0.19681079685688,0.0735804215073586,5.86040019989014,0.642393231391907,1.23616206645966,0.828115463256836,0.507142663002014,0.245679348707199,0.0783285722136497,5.95319986343384,0.598763585090637,1.18666410446167,0.791989982128143,0.568148076534271,0.256528198719025,0.0868071019649506,5.91919994354248,0.703250646591187,0.787000238895416,0.592793643474579,0.578340470790863,0.240801468491554,0.0832794606685638,6.02209997177124,1.11127924919128,0.885003685951233,0.55458652973175,0.582152307033539,0.201995939016342,0.0764882862567902
"57","Hong Kong","East Asia",5.47399997711182,1.38603985309601,1.05817890167236,1.01328408718109,0.596078872680664,0.394777536392212,0.37123841047287,5.45800018310547,1.51070153713226,0.870208203792572,0.952773213386536,0.480789184570312,0.400968164205551,0.316466331481934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Hungary","Central and Eastern Europe",4.80000019073486,1.12094449996948,1.20214557647705,0.759048104286194,0.321123450994492,0.128000974655151,0.0275774225592613,5.14499998092651,1.24141919612885,0.931638300418854,0.67608380317688,0.197703316807747,0.0989989340305328,0.0447212234139442,5.32399988174438,1.2860119342804,1.34313309192657,0.687763452529907,0.175863519310951,0.0784016624093056,0.0366369374096394,5.61999988555908,1.17103612422943,1.40131711959839,0.731545448303223,0.25900799036026,0.0607123300433159,0.0222604759037495,5.75829982757568,1.20108902454376,1.40971052646637,0.828123986721039,0.199402585625648,0.0806054994463921,0.0197692513465881,6.00040006637573,1.16430711746216,1.42300939559937,0.806793868541718,0.386401802301407,0.0704912394285202,0.0275481734424829,5.99160003662109,1.30067944526672,1.08336651325226,0.614849328994751,0.454094588756561,0.0665221214294434,0.0402804054319859,6.0858998298645,1.74783778190613,1.23258566856384,0.667657375335693,0.48464435338974,0.0776904374361038,0.063883975148201
"59","Iceland","Western Europe",7.56099987030029,1.30232357978821,1.40223109722137,0.947844326496124,0.628772079944611,0.436296731233597,0.141451373696327,7.50099992752075,1.42665541172028,1.18325936794281,0.867332816123962,0.566242337226868,0.476783901453018,0.149747416377068,7.50400018692017,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,7.49520015716553,1.34330129623413,1.64437806606293,0.9138023853302,0.676502168178558,0.353233218193054,0.138018980622292,7.4935998916626,1.38016319274902,1.62365114688873,1.02565252780914,0.590905368328094,0.354356408119202,0.117979727685452,7.50449991226196,1.3265016078949,1.547567486763,1.00084340572357,0.661980748176575,0.362330228090286,0.144540771842003,7.55389976501465,1.48218989372253,1.17227923870087,0.772318720817566,0.697701156139374,0.292526423931122,0.169939950108528,7.55749988555908,1.93572640419006,1.31991350650787,0.802621603012085,0.718194484710693,0.26961612701416,0.191204234957695
"60","India","South Asia",4.56500005722046,0.644991517066956,0.381736189126968,0.515292525291443,0.397863209247589,0.264752984046936,0.0849171057343483,4.40399980545044,0.740358531475067,0.292474448680878,0.450911432504654,0.402845561504364,0.250284731388092,0.0872217789292336,4.31500005722046,0.792221248149872,0.754372596740723,0.455427616834641,0.469987004995346,0.231538489460945,0.0922268852591515,4.18979978561401,0.721260070800781,0.747142851352692,0.484927713871002,0.539312422275543,0.172187522053719,0.0931819081306458,4.01520013809204,0.75491201877594,0.764926791191101,0.587670743465424,0.497660607099533,0.199502870440483,0.084715224802494,3.57329988479614,0.730576157569885,0.644198656082153,0.540570139884949,0.581142246723175,0.237072482705116,0.105587981641293,3.8189001083374,0.740619242191315,0.316229850053787,0.382820874452591,0.622265696525574,0.246244698762894,0.105628952383995,3.77710008621216,1.16701340675354,0.375529438257217,0.471404910087585,0.647134482860565,0.197894439101219,0.123318247497082
"61","Indonesia","Southeast Asia",5.39900016784668,0.828271567821503,1.08707559108734,0.637933254241943,0.466109961271286,0.515352368354797,0,5.31400012969971,0.951040625572205,0.87625128030777,0.493741303682327,0.392365604639053,0.565213918685913,0.00322299683466554,5.26200008392334,0.995538592338562,1.27444469928741,0.492345720529556,0.443323463201523,0.611704587936401,0.0153171354904771,5.09259986877441,0.899046778678894,1.21457231044769,0.522390305995941,0.538158118724823,0.484024584293365,0.0176312141120434,5.1923999786377,0.930590987205505,1.20260417461395,0.660217761993408,0.490619003772736,0.498134464025497,0.0284873619675636,5.28560018539429,0.891720712184906,1.15480089187622,0.610437035560608,0.568161427974701,0.542646527290344,0.0382786132395267,5.34450006484985,0.95359879732132,0.785845398902893,0.433318674564362,0.597622215747833,0.541249811649323,0.0459348596632481,5.23960018157959,1.38197195529938,0.882904052734375,0.539217352867126,0.620261788368225,0.467925846576691,0.0472941920161247
"62","Iran","Middle East and North Africa",4.68599987030029,1.00879561901093,0.544470012187958,0.698050439357758,0.300327092409134,0.380855858325958,0.0586263313889503,4.81300020217896,1.11757791042328,0.388571679592133,0.64232337474823,0.225437149405479,0.385382473468781,0.055696427822113,4.69199991226196,1.15687310695648,0.711551249027252,0.639333188533783,0.249322608113289,0.387242913246155,0.048761073499918,4.70660018920898,1.05853426456451,0.771397829055786,0.690756142139435,0.459353893995285,0.282385379076004,0.129270076751709,4.5479998588562,1.09996151924133,0.842064023017883,0.785339117050171,0.304888784885406,0.269819438457489,0.124966822564602,4.67239999771118,1.02932250499725,0.886271178722382,0.749053835868835,0.301195472478867,0.276978939771652,0.14265151321888,4.72119998931885,1.03031504154205,0.557493686676025,0.561313807964325,0.274703562259674,0.330494403839111,0.143581658601761,4.88789987564087,1.40973389148712,0.740652740001678,0.64175009727478,0.281344801187515,0.240984559059143,0.146415293216705
"63","Iraq","Middle East and North Africa",4.67700004577637,0.985494554042816,0.818892776966095,0.602370500564575,0,0.179220855236053,0.137876898050308,4.57499980926514,1.07474339008331,0.592047035694122,0.510759651660919,0.248559147119522,0.195888206362724,0.136355549097061,4.49700021743774,1.10271048545837,0.978613197803497,0.501180469989777,0.288555532693863,0.19963726401329,0.107215754687786,4.45559978485107,1.00986647605896,0.971212029457092,0.535986959934235,0.303684383630753,0.147654816508293,0.0946055576205254,4.43720006942749,1.0431352853775,0.979813814163208,0.574455857276917,0.240636810660362,0.148082748055458,0.0888871029019356,4.78480005264282,0.982018709182739,1.0114666223526,0.529350697994232,0.283588051795959,0.153002068400383,0.0731649920344353,4.85410022735596,0.910021007061005,0.637800097465515,0.381256133317947,0.301794111728668,0.153345704078674,0.0408977456390858,4.94089984893799,1.28877925872803,0.682360947132111,0.554257154464722,0.32844665646553,0.146728813648224,0.045941274613142
"64","Ireland","Western Europe",6.94000005722046,1.33595633506775,1.3694760799408,0.895332872867584,0.617771446704865,0.45900946855545,0.287028908729553,6.90700006484985,1.48341357707977,1.16156804561615,0.81454873085022,0.540084302425385,0.44962814450264,0.297536849975586,6.97700023651123,1.53570663928986,1.55823111534119,0.80978262424469,0.573110342025757,0.42785832285881,0.29838815331459,6.97709989547729,1.44758212566376,1.58263492584229,0.876285493373871,0.613965392112732,0.306510478258133,0.305818885564804,7.02110004425049,1.49921822547913,1.55326724052429,0.999311447143555,0.515618801116943,0.298251777887344,0.310242265462875,7.09369993209839,1.44688677787781,1.47059643268585,0.975670695304871,0.587779939174652,0.295426994562149,0.373433262109756,7.08529996871948,1.64447939395905,1.0918310880661,0.753421366214752,0.605506539344788,0.238326519727707,0.367448836565018,7.04080009460449,2.12903237342834,1.16560709476471,0.778804838657379,0.626753926277161,0.18968403339386,0.407679229974747
"65","Israel","Middle East and North Africa",7.27799987792969,1.22857010364532,1.22393047809601,0.913868844509125,0.413188964128494,0.331718504428864,0.0778523534536362,7.26700019836426,1.33766067028046,0.995372831821442,0.849171936511993,0.364320009946823,0.322876483201981,0.0872783288359642,7.21299982070923,1.37538242340088,1.37628996372223,0.83840399980545,0.405988603830338,0.330082654953003,0.0852421000599861,7.19000005722046,1.24382412433624,1.43291044235229,0.888351380825043,0.464047759771347,0.262455672025681,0.0816827490925789,7.13870000839233,1.27583968639374,1.45464241504669,1.02896904945374,0.370576292276382,0.261474758386612,0.0821205526590347,7.12860012054443,1.21646368503571,1.40325677394867,1.00805294513702,0.42069947719574,0.266861796379089,0.09989845007658,7.15710020065308,1.3763267993927,1.07381272315979,0.788168787956238,0.508975207805634,0.207988351583481,0.118764959275723,7.36380004882812,1.82592952251434,1.22099578380585,0.817636966705322,0.567640423774719,0.154837638139725,0.142614156007767
"66","Italy","Western Europe",5.94799995422363,1.25113677978516,1.19777476787567,0.954460978507996,0.262357532978058,0.228231847286224,0.0290064103901386,5.97700023651123,1.35494685173035,1.04166746139526,0.851017892360687,0.188266634941101,0.166838824748993,0.0255564898252487,5.96400022506714,1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,0.17278964817524,0.0280280914157629,6.00040006637573,1.26414048671722,1.50064933300018,0.946430563926697,0.281019121408463,0.136545360088348,0.0284510347992182,6.2234001159668,1.29442405700684,1.48802018165588,1.03882539272308,0.230782434344292,0.157960996031761,0.0298578757792711,6.38740015029907,1.23639607429504,1.34729599952698,1.02250492572784,0.321305572986603,0.170266211032867,0.0401455983519554,6.48309993743896,1.39314568042755,0.940278589725494,0.797516226768494,0.378634989261627,0.133027300238609,0.0469383597373962,6.46670007705688,1.83421683311462,1.05173051357269,0.801163852214813,0.412496358156204,0.0853471308946609,0.0592584982514381
"67","Ivory Coast","Sub-Saharan Africa",3.65499997138977,0.4653440117836,0.771149694919586,0.151850268244743,0.468659371137619,0.20165142416954,0.179216310381889,3.91599988937378,0.555065870285034,0.575758814811707,0.0447590686380863,0.406628996133804,0.203382104635239,0.155298560857773,4.17999982833862,0.603048920631409,0.904780030250549,0.0486421696841717,0.447706192731857,0.201237469911575,0.130061775445938,4.67119979858398,0.540813088417053,0.871533334255219,0.0803210958838463,0.466516643762589,0.146393358707428,0.102956160902977,4.94379997253418,0.569262862205505,0.807506382465363,0.23180216550827,0.351837605237961,0.15391044318676,0.0903808176517487,5.23330020904541,0.537094414234161,0.799727261066437,0.154942512512207,0.397122532129288,0.169915586709976,0.0934957936406136,5.30600023269653,0.669315934181213,0.408906549215317,0.0515130236744881,0.437712341547012,0.177214920520782,0.0923905894160271,5.23460006713867,1.09404110908508,0.442402929067612,0.322375684976578,0.451081573963165,0.148908123373985,0.123703196644783
